,year,Race_url,stage,stage_url,stage_type,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time
647,2015,race/tour-de-france/2015,Fougères,https://www.procyclingstats.com/race/tour-de-france/2015/stage-7,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:27:25'},190.5,1694.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:27:25
648,2015,race/tour-de-france/2015,Mûr-de-bretagne,https://www.procyclingstats.com/race/tour-de-france/2015/stage-8,RR,p3,{'rider_name': 'VUILLERMOZ Alexis'},{'rider_url': 'rider/alexis-vuillermoz'},{'time': '4:20:55'},181.5,2057.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:21:05
649,2015,race/tour-de-france/2015,La Pierre-Saint-Martin,https://www.procyclingstats.com/race/tour-de-france/2015/stage-10,RR,p5,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},{'time': '4:22:07'},167.0,2655.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:22:07
650,2015,race/tour-de-france/2015,Cauterets,https://www.procyclingstats.com/race/tour-de-france/2015/stage-11,RR,p5,{'rider_name': 'MAJKA Rafał'},{'rider_url': 'rider/rafal-majka'},{'time': '5:02:01'},188.0,4099.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:07:22
651,2015,race/tour-de-france/2015,Plateau de Beille,https://www.procyclingstats.com/race/tour-de-france/2015/stage-12,RR,p5,{'rider_name': 'RODRÍGUEZ Joaquim'},{'rider_url': 'rider/joaquim-rodriguez'},{'time': '5:40:14'},195.0,4948.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:47:01
652,2015,race/tour-de-france/2015,Rodez,https://www.procyclingstats.com/race/tour-de-france/2015/stage-13,RR,p2,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},{'time': '4:43:42'},198.5,2299.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:43:49
653,2015,race/tour-de-france/2015,Mende,https://www.procyclingstats.com/race/tour-de-france/2015/stage-14,RR,p5,{'rider_name': 'CUMMINGS Steve'},{'rider_url': 'rider/stephen-cummings'},{'time': '4:23:43'},178.5,2772.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:27:58
654,2015,race/tour-de-france/2015,Valence,https://www.procyclingstats.com/race/tour-de-france/2015/stage-15,RR,p2,{'rider_name': 'GREIPEL André'},{'rider_url': 'rider/andre-greipel'},{'time': '3:56:35'},183.0,1993.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},3:56:35
655,2015,race/tour-de-france/2015,Gap,https://www.procyclingstats.com/race/tour-de-france/2015/stage-16,RR,p4,{'rider_name': 'PLAZA Rubén'},{'rider_url': 'rider/ruben-plaza'},{'time': '4:30:10'},201.0,2322.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:48:22
656,2015,race/tour-de-france/2015,Pra-Loup,https://www.procyclingstats.com/race/tour-de-france/2015/stage-17,RR,p5,{'rider_name': 'GESCHKE Simon'},{'rider_url': 'rider/simon-geschke'},{'time': '4:12:17'},161.0,4208.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:19:33
657,2015,race/tour-de-france/2015,Saint-Jean-de-Maurienne,https://www.procyclingstats.com/race/tour-de-france/2015/stage-18,RR,p4,{'rider_name': 'BARDET Romain'},{'rider_url': 'rider/romain-bardet'},{'time': '5:03:40'},186.5,4424.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:06:42
658,2015,race/tour-de-france/2015,La Toussuire - Les Sybelles,https://www.procyclingstats.com/race/tour-de-france/2015/stage-19,RR,p5,{'rider_name': 'NIBALI Vincenzo'},{'rider_url': 'rider/vincenzo-nibali'},{'time': '4:22:53'},138.0,4545.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:24:07
659,2015,race/tour-de-france/2015,l'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2015/stage-20,RR,p5,{'rider_name': 'PINOT Thibaut'},{'rider_url': 'rider/thibaut-pinot'},{'time': '3:17:21'},110.5,3164.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},3:18:59
660,2015,race/tour-de-france/2015,Paris,https://www.procyclingstats.com/race/tour-de-france/2015/stage-21,RR,p1,{'rider_name': 'GREIPEL André'},{'rider_url': 'rider/andre-greipel'},{'time': '2:49:41'},109.5,562.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},2:49:41
661,2016,race/tour-de-france/2016,Utah Beach Sainte-Marie-du-Mont,https://www.procyclingstats.com/race/tour-de-france/2016/stage-1,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:14:05'},188.0,1071.0,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},4:14:05
662,2016,race/tour-de-france/2016,Cherbourg,https://www.procyclingstats.com/race/tour-de-france/2016/stage-2,RR,p3,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '4:20:51'},183.0,1985.0,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},4:20:51
663,2016,race/tour-de-france/2016,Angers,https://www.procyclingstats.com/race/tour-de-france/2016/stage-3,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '5:59:54'},223.5,1975.0,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},5:59:54
664,2016,race/tour-de-france/2016,Limoges,https://www.procyclingstats.com/race/tour-de-france/2016/stage-4,RR,p2,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '5:28:30'},237.5,1934.0,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},5:28:30
665,2016,race/tour-de-france/2016,Le Lioran,https://www.procyclingstats.com/race/tour-de-france/2016/stage-5,RR,p4,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},{'time': '5:31:36'},216.0,4105.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},5:31:36
666,2016,race/tour-de-france/2016,Montauban,https://www.procyclingstats.com/race/tour-de-france/2016/stage-6,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:43:48'},190.5,2025.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:43:52
667,2016,race/tour-de-france/2016,Lac de Payolle,https://www.procyclingstats.com/race/tour-de-france/2016/stage-7,RR,p4,{'rider_name': 'CUMMINGS Steve'},{'rider_url': 'rider/stephen-cummings'},{'time': '3:48:09'},162.5,2578.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},3:51:06
668,2016,race/tour-de-france/2016,Bagnères-de-Luchon,https://www.procyclingstats.com/race/tour-de-france/2016/stage-8,RR,p4,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},{'time': '4:57:33'},184.0,4597.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:57:33
669,2016,race/tour-de-france/2016,Andorra Arcalis,https://www.procyclingstats.com/race/tour-de-france/2016/stage-9,RR,p5,{'rider_name': 'DUMOULIN Tom'},{'rider_url': 'rider/tom-dumoulin'},{'time': '5:16:24'},184.0,4948.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:22:59
670,2016,race/tour-de-france/2016,Revel,https://www.procyclingstats.com/race/tour-de-france/2016/stage-10,RR,p4,{'rider_name': 'MATTHEWS Michael'},{'rider_url': 'rider/michael-matthews'},{'time': '4:22:38'},197.0,2432.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:32:17
671,2016,race/tour-de-france/2016,Montpellier,https://www.procyclingstats.com/race/tour-de-france/2016/stage-11,RR,p2,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '3:26:23'},162.5,1381.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},3:26:23
672,2016,race/tour-de-france/2016,Chalet-Reynard (Mont Ventoux),https://www.procyclingstats.com/race/tour-de-france/2016/stage-12,RR,p5,{'rider_name': 'DE GENDT Thomas'},{'rider_url': 'rider/thomas-de-gendt'},{'time': '4:31:51'},178.0,2416.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:36:56
673,2016,race/tour-de-france/2016,Le Caverne de Pont d'Arc,https://www.procyclingstats.com/race/tour-de-france/2016/stage-13,ITT,p3,{'rider_name': 'DUMOULIN Tom'},{'rider_url': 'rider/tom-dumoulin'},{'time': '0:50:15'},37.5,752.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},0:51:18
674,2016,race/tour-de-france/2016,Villars-les-Dombes Parc des Oiseaux,https://www.procyclingstats.com/race/tour-de-france/2016/stage-14,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '5:43:49'},208.5,1958.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:43:49
675,2016,race/tour-de-france/2016,Culoz,https://www.procyclingstats.com/race/tour-de-france/2016/stage-15,RR,p4,{'rider_name': 'PANTANO Jarlinson'},{'rider_url': 'rider/jarlinson-pantano'},{'time': '4:24:49'},159.0,4386.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:27:56
676,2016,race/tour-de-france/2016,Berne,https://www.procyclingstats.com/race/tour-de-france/2016/stage-16,RR,p2,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '4:26:02'},209.0,1967.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:26:02
677,2016,race/tour-de-france/2016,Finhaut-Emosson,https://www.procyclingstats.com/race/tour-de-france/2016/stage-17,RR,p5,{'rider_name': 'ZAKARIN Ilnur'},{'rider_url': 'rider/ilnur-zakarin'},{'time': '4:36:33'},184.5,3891.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:44:32
678,2016,race/tour-de-france/2016,Megève,https://www.procyclingstats.com/race/tour-de-france/2016/stage-18,ITT,p5,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},{'time': '0:30:43'},17.0,676.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},0:30:43
679,2016,race/tour-de-france/2016,Saint-Gervais Mont Blanc,https://www.procyclingstats.com/race/tour-de-france/2016/stage-19,RR,p5,{'rider_name': 'BARDET Romain'},{'rider_url': 'rider/romain-bardet'},{'time': '4:14:08'},146.0,4436.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:14:44
680,2016,race/tour-de-france/2016,Morzine,https://www.procyclingstats.com/race/tour-de-france/2016/stage-20,RR,p4,{'rider_name': 'IZAGIRRE Ion'},{'rider_url': 'rider/ion-izagirre'},{'time': '4:06:45'},146.5,4127.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:11:03
681,2016,race/tour-de-france/2016,Paris,https://www.procyclingstats.com/race/tour-de-france/2016/stage-21,RR,p1,{'rider_name': 'GREIPEL André'},{'rider_url': 'rider/andre-greipel'},{'time': '2:43:08'},113.0,713.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},2:43:08
682,2017,race/tour-de-france/2017,Düsseldorf,https://www.procyclingstats.com/race/tour-de-france/2017/stage-1,ITT,p1,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},{'time': '0:16:04'},14.0,61.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},0:16:04
683,2017,race/tour-de-france/2017,Liège,https://www.procyclingstats.com/race/tour-de-france/2017/stage-2,RR,p1,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '4:37:06'},203.5,1278.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},4:37:06
684,2017,race/tour-de-france/2017,Longwy,https://www.procyclingstats.com/race/tour-de-france/2017/stage-3,RR,p1,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '5:07:19'},212.5,2706.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},5:07:21
685,2017,race/tour-de-france/2017,Vittel,https://www.procyclingstats.com/race/tour-de-france/2017/stage-4,RR,p1,{'rider_name': 'DÉMARE Arnaud'},{'rider_url': 'rider/arnaud-demare'},{'time': '4:53:54'},207.5,1404.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},4:53:54
686,2017,race/tour-de-france/2017,La Planche des Belles Filles,https://www.procyclingstats.com/race/tour-de-france/2017/stage-5,RR,p5,{'rider_name': 'ARU Fabio'},{'rider_url': 'rider/fabio-aru'},{'time': '3:44:06'},160.5,2348.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},3:44:26
687,2017,race/tour-de-france/2017,Troyes,https://www.procyclingstats.com/race/tour-de-france/2017/stage-6,RR,p1,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '5:05:34'},216.0,1735.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:05:34
688,2017,race/tour-de-france/2017,Nuits-Saint-Georges,https://www.procyclingstats.com/race/tour-de-france/2017/stage-7,RR,p1,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '5:03:18'},213.5,1578.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:03:18
689,2017,race/tour-de-france/2017,Station des Rousses,https://www.procyclingstats.com/race/tour-de-france/2017/stage-8,RR,p4,{'rider_name': 'CALMEJANE Lilian'},{'rider_url': 'rider/lilian-calmejane'},{'time': '4:30:29'},187.5,3591.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:31:19
690,2017,race/tour-de-france/2017,Chambéry,https://www.procyclingstats.com/race/tour-de-france/2017/stage-9,RR,p4,{'rider_name': 'URÁN Rigoberto'},{'rider_url': 'rider/rigoberto-uran'},{'time': '5:07:22'},181.5,4696.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:07:22
691,2017,race/tour-de-france/2017,Bergerac,https://www.procyclingstats.com/race/tour-de-france/2017/stage-10,RR,p1,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '4:01:00'},178.0,1407.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:01:00
692,2017,race/tour-de-france/2017,Pau,https://www.procyclingstats.com/race/tour-de-france/2017/stage-11,RR,p1,{'rider_name': 'KITTEL Marcel'},{'rider_url': 'rider/marcel-kittel'},{'time': '4:34:27'},203.5,1163.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:34:27
693,2017,race/tour-de-france/2017,Peyragudes,https://www.procyclingstats.com/race/tour-de-france/2017/stage-12,RR,p5,{'rider_name': 'BARDET Romain'},{'rider_url': 'rider/romain-bardet'},{'time': '5:49:38'},214.5,4903.0,{'rider_name': 'ARU Fabio'},{'rider_url': 'rider/fabio-aru'},5:49:40
694,2017,race/tour-de-france/2017,Foix,https://www.procyclingstats.com/race/tour-de-france/2017/stage-13,RR,p4,{'rider_name': 'BARGUIL Warren'},{'rider_url': 'rider/warren-barguil'},{'time': '2:36:29'},101.0,2856.0,{'rider_name': 'ARU Fabio'},{'rider_url': 'rider/fabio-aru'},2:38:17
695,2017,race/tour-de-france/2017,Rodez,https://www.procyclingstats.com/race/tour-de-france/2017/stage-14,RR,p1,{'rider_name': 'MATTHEWS Michael'},{'rider_url': 'rider/michael-matthews'},{'time': '4:21:56'},181.5,1786.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:21:57
696,2017,race/tour-de-france/2017,Le Puy-en-Velay,https://www.procyclingstats.com/race/tour-de-france/2017/stage-15,RR,p2,{'rider_name': 'MOLLEMA Bauke'},{'rider_url': 'rider/bauke-mollema'},{'time': '4:41:47'},189.5,3164.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:48:12
697,2017,race/tour-de-france/2017,Romans-sur-Isère,https://www.procyclingstats.com/race/tour-de-france/2017/stage-16,RR,p1,{'rider_name': 'MATTHEWS Michael'},{'rider_url': 'rider/michael-matthews'},{'time': '3:38:15'},165.0,2033.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},3:38:15
698,2017,race/tour-de-france/2017,Serre-Chevalier,https://www.procyclingstats.com/race/tour-de-france/2017/stage-17,RR,p4,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},{'time': '5:07:41'},183.0,5064.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:08:54
699,2017,race/tour-de-france/2017,Izoard,https://www.procyclingstats.com/race/tour-de-france/2017/stage-18,RR,p5,{'rider_name': 'BARGUIL Warren'},{'rider_url': 'rider/warren-barguil'},{'time': '4:40:33'},179.5,4059.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},4:40:53
700,2017,race/tour-de-france/2017,Salon-de-Provence,https://www.procyclingstats.com/race/tour-de-france/2017/stage-19,RR,p1,{'rider_name': 'BOASSON HAGEN Edvald'},{'rider_url': 'rider/edvald-boasson-hagen'},{'time': '5:06:09'},222.5,2613.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},5:18:36
701,2017,race/tour-de-france/2017,Marseille,https://www.procyclingstats.com/race/tour-de-france/2017/stage-20,ITT,p1,{'rider_name': 'BODNAR Maciej'},{'rider_url': 'rider/maciej-bodnar'},{'time': '0:28:15'},22.5,160.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},0:28:21
702,2017,race/tour-de-france/2017,Paris,https://www.procyclingstats.com/race/tour-de-france/2017/stage-21,RR,p1,{'rider_name': 'GROENEWEGEN Dylan'},{'rider_url': 'rider/dylan-groenewegen'},{'time': '2:25:39'},105.0,519.0,{'rider_name': 'FROOME Chris'},{'rider_url': 'rider/christopher-froome'},2:25:39
703,2018,race/tour-de-france/2018, Fontenay-le-Comte,https://www.procyclingstats.com/race/tour-de-france/2018/stage-1,RR,p1,{'rider_name': 'GAVIRIA Fernando'},{'rider_url': 'rider/fernando-gaviria'},{'time': '4:23:32'},201.0,454.0,{'rider_name': 'GAVIRIA Fernando'},{'rider_url': 'rider/fernando-gaviria'},4:23:32
704,2018,race/tour-de-france/2018,La Roche-sur-Yon,https://www.procyclingstats.com/race/tour-de-france/2018/stage-2,RR,p1,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '4:06:37'},182.5,1395.0,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},4:06:37
705,2018,race/tour-de-france/2018,Sarzeau,https://www.procyclingstats.com/race/tour-de-france/2018/stage-4,RR,p1,{'rider_name': 'GAVIRIA Fernando'},{'rider_url': 'rider/fernando-gaviria'},{'time': '4:25:01'},195.0,1155.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:25:01
706,2018,race/tour-de-france/2018,Quimper,https://www.procyclingstats.com/race/tour-de-france/2018/stage-5,RR,p3,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '4:48:06'},204.5,2704.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:48:06
707,2018,race/tour-de-france/2018,Mûr de Bretagne,https://www.procyclingstats.com/race/tour-de-france/2018/stage-6,RR,p3,{'rider_name': 'MARTIN Dan'},{'rider_url': 'rider/dan-martin'},{'time': '4:13:43'},181.0,2027.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:13:46
708,2018,race/tour-de-france/2018,Chartres,https://www.procyclingstats.com/race/tour-de-france/2018/stage-7,RR,p1,{'rider_name': 'GROENEWEGEN Dylan'},{'rider_url': 'rider/dylan-groenewegen'},{'time': '5:43:42'},231.0,2255.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},5:43:42
709,2018,race/tour-de-france/2018,Amiens Métropole,https://www.procyclingstats.com/race/tour-de-france/2018/stage-8,RR,p1,{'rider_name': 'GROENEWEGEN Dylan'},{'rider_url': 'rider/dylan-groenewegen'},{'time': '4:23:36'},181.0,1284.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:23:36
710,2018,race/tour-de-france/2018,Roubaix,https://www.procyclingstats.com/race/tour-de-france/2018/stage-9,RR,p1,{'rider_name': 'DEGENKOLB John'},{'rider_url': 'rider/john-degenkolb'},{'time': '3:24:26'},156.5,618.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},3:24:26
711,2018,race/tour-de-france/2018,Le Grand-Bornand,https://www.procyclingstats.com/race/tour-de-france/2018/stage-10,RR,p4,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '4:25:27'},158.5,4254.0,{'rider_name': 'VAN AVERMAET Greg'},{'rider_url': 'rider/greg-van-avermaet'},4:27:11
712,2018,race/tour-de-france/2018,La Rosière Espace San Bernardo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-11,RR,p5,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},{'time': '3:29:36'},108.5,4093.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},3:29:36
713,2018,race/tour-de-france/2018,Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2018/stage-12,RR,p5,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},{'time': '5:18:37'},175.5,5362.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},5:18:37
714,2018,race/tour-de-france/2018,Valence,https://www.procyclingstats.com/race/tour-de-france/2018/stage-13,RR,p1,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '3:45:55'},169.5,1302.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},3:45:55
715,2018,race/tour-de-france/2018,Mende,https://www.procyclingstats.com/race/tour-de-france/2018/stage-14,RR,p2,{'rider_name': 'FRAILE Omar'},{'rider_url': 'rider/omar-fraile'},{'time': '4:41:57'},188.0,3365.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},5:00:06
716,2018,race/tour-de-france/2018,Carcassonne,https://www.procyclingstats.com/race/tour-de-france/2018/stage-15,RR,p4,{'rider_name': 'CORT Magnus'},{'rider_url': 'rider/magnus-cort-nielsen'},{'time': '4:25:52'},181.0,2917.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},4:39:03
717,2018,race/tour-de-france/2018,Bagnères-de-Luchon,https://www.procyclingstats.com/race/tour-de-france/2018/stage-16,RR,p4,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '5:13:22'},218.0,3521.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},5:22:14
718,2018,race/tour-de-france/2018,Col Du Portet,https://www.procyclingstats.com/race/tour-de-france/2018/stage-17,RR,p5,{'rider_name': 'QUINTANA Nairo'},{'rider_url': 'rider/nairo-quintana'},{'time': '2:21:27'},65.0,3274.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},2:22:14
719,2018,race/tour-de-france/2018,Pau,https://www.procyclingstats.com/race/tour-de-france/2018/stage-18,RR,p1,{'rider_name': 'DÉMARE Arnaud'},{'rider_url': 'rider/arnaud-demare'},{'time': '3:46:50'},171.0,1312.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},3:46:50
720,2018,race/tour-de-france/2018,Laruns,https://www.procyclingstats.com/race/tour-de-france/2018/stage-19,RR,p4,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},{'time': '5:28:17'},200.5,5046.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},5:28:36
721,2018,race/tour-de-france/2018,Espelette,https://www.procyclingstats.com/race/tour-de-france/2018/stage-20,ITT,p3,{'rider_name': 'DUMOULIN Tom'},{'rider_url': 'rider/tom-dumoulin'},{'time': '0:40:52'},31.0,543.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},0:41:06
722,2018,race/tour-de-france/2018,Paris,https://www.procyclingstats.com/race/tour-de-france/2018/stage-21,RR,p1,{'rider_name': 'KRISTOFF Alexander'},{'rider_url': 'rider/alexander-kristoff'},{'time': '2:46:36'},116.0,732.0,{'rider_name': 'THOMAS Geraint'},{'rider_url': 'rider/geraint-thomas'},2:46:36
723,2019,race/tour-de-france/2019,Brussels,https://www.procyclingstats.com/race/tour-de-france/2019/stage-1,RR,p3,{'rider_name': 'TEUNISSEN Mike'},{'rider_url': 'rider/mike-teunissen'},{'time': '4:22:47'},194.5,1582.0,{'rider_name': 'TEUNISSEN Mike'},{'rider_url': 'rider/mike-teunissen'},4:22:47
724,2019,race/tour-de-france/2019,Épernay,https://www.procyclingstats.com/race/tour-de-france/2019/stage-3,RR,p3,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '4:40:29'},215.0,2299.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:40:29
725,2019,race/tour-de-france/2019,Nancy,https://www.procyclingstats.com/race/tour-de-france/2019/stage-4,RR,p2,{'rider_name': 'VIVIANI Elia'},{'rider_url': 'rider/elia-viviani'},{'time': '5:09:20'},213.5,1555.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},5:09:20
726,2019,race/tour-de-france/2019,Colmar,https://www.procyclingstats.com/race/tour-de-france/2019/stage-5,RR,p2,{'rider_name': 'SAGAN Peter'},{'rider_url': 'rider/peter-sagan'},{'time': '4:02:33'},175.5,2325.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:02:33
727,2019,race/tour-de-france/2019,La Planche des Belles Filles,https://www.procyclingstats.com/race/tour-de-france/2019/stage-6,RR,p5,{'rider_name': 'TEUNS Dylan'},{'rider_url': 'rider/dylan-teuns'},{'time': '4:29:03'},160.5,3944.0,{'rider_name': 'CICCONE Giulio'},{'rider_url': 'rider/giulio-ciccone'},4:29:14
