,year,Race_url,stage,stage_url,stage_type,stage_winner_time_str,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,gc_stage_time_str,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time,power,gc_weight,gc_height,stage_grade,gc_speed
404,2003,race/tour-de-france/2003,Paris,https://www.procyclingstats.com/race/tour-de-france/2003/stage-20,RR,3:38:49,p1,NAZON Jean-Patrick,rider/jean-patrick-nazon,13129,152.0,3:39:04,757.0,ARMSTRONG Lance,rider/lance-armstrong,13144,303.21793057229405,72.0,1.78,0.0049802631578947,11.5642118076689
405,2004,race/tour-de-france/2004,Liege,https://www.procyclingstats.com/race/tour-de-france/2004/prologue,RR,0:06:50,p1,CANCELLARA Fabian,rider/fabian-cancellara,410,6.1,0:06:50,177.0,CANCELLARA Fabian,rider/fabian-cancellara,410,786.2172799974143,80.0,1.86,0.0290163934426229,14.878048780487806
406,2004,race/tour-de-france/2004,Charleroi,https://www.procyclingstats.com/race/tour-de-france/2004/stage-1,RR,4:40:29,p2,KIRSIPUU Jaan,rider/jaan-kirsipuu,16829,202.5,4:40:29,2864.0,CANCELLARA Fabian,rider/fabian-cancellara,16829,427.7404609086609,80.0,1.86,0.0141432098765432,12.032800522906888
407,2004,race/tour-de-france/2004,Namur,https://www.procyclingstats.com/race/tour-de-france/2004/stage-2,RR,4:18:39,p1,MCEWEN Robbie,rider/robbie-mcewen,15519,197.0,4:18:39,1852.0,HUSHOVD Thor,rider/thor-hushovd,15519,424.8783124153782,83.0,1.83,0.0094010152284263,12.694116888974806
408,2004,race/tour-de-france/2004,Wasquehal,https://www.procyclingstats.com/race/tour-de-france/2004/stage-3,RR,4:36:45,p1,NAZON Jean-Patrick,rider/jean-patrick-nazon,16605,210.0,4:36:45,1615.0,MCEWEN Robbie,rider/robbie-mcewen,16605,402.8603412646732,67.0,1.71,0.0076904761904761,12.646793134598012
409,2004,race/tour-de-france/2004,Chartres,https://www.procyclingstats.com/race/tour-de-france/2004/stage-5,RR,5:05:58,p1,O'GRADY Stuart,rider/stuart-o-grady,18358,200.5,5:05:58,2026.0,VOECKLER Thomas,rider/thomas-voeckler,18358,279.5134172850258,71.0,1.74,0.0101047381546134,10.921669027127136
410,2004,race/tour-de-france/2004,Angers,https://www.procyclingstats.com/race/tour-de-france/2004/stage-6,RR,4:33:41,p1,BOONEN Tom,rider/tom-boonen,16421,196.0,4:34:01,1398.0,VOECKLER Thomas,rider/thomas-voeckler,16441,340.4964686560465,71.0,1.74,0.0071326530612244,11.92141597226446
411,2004,race/tour-de-france/2004,Saint-Brieuc,https://www.procyclingstats.com/race/tour-de-france/2004/stage-7,RR,4:31:34,p1,POZZATO Filippo,rider/filippo-pozzato,16294,204.5,4:31:44,2306.0,VOECKLER Thomas,rider/thomas-voeckler,16304,413.24416147825866,71.0,1.74,0.0112762836185819,12.542934249263984
412,2004,race/tour-de-france/2004,Quimper,https://www.procyclingstats.com/race/tour-de-france/2004/stage-8,RR,3:54:22,p3,HUSHOVD Thor,rider/thor-hushovd,14062,168.0,3:54:22,2306.0,VOECKLER Thomas,rider/thomas-voeckler,14062,405.7760305657893,71.0,1.74,0.0137261904761904,11.94709145214052
413,2004,race/tour-de-france/2004,Guéret,https://www.procyclingstats.com/race/tour-de-france/2004/stage-9,RR,3:32:55,p1,MCEWEN Robbie,rider/robbie-mcewen,12775,160.5,3:32:55,2818.0,VOECKLER Thomas,rider/thomas-voeckler,12775,446.13975811362457,71.0,1.74,0.0175576323987538,12.563600782778863
414,2004,race/tour-de-france/2004,Saint-Flour,https://www.procyclingstats.com/race/tour-de-france/2004/stage-10,RR,6:00:24,p3,VIRENQUE Richard,rider/richard-virenque,21624,237.0,6:05:43,5786.0,VOECKLER Thomas,rider/thomas-voeckler,21943,383.8706613290381,71.0,1.74,0.0244135021097046,10.800710932871532
415,2004,race/tour-de-france/2004,Figeac,https://www.procyclingstats.com/race/tour-de-france/2004/stage-11,RR,3:54:58,p2,MONCOUTIÉ David,rider/david-moncoutie,14098,164.0,4:00:56,3248.0,VOECKLER Thomas,rider/thomas-voeckler,14456,397.1482433572311,71.0,1.74,0.0198048780487804,11.344770337576094
416,2004,race/tour-de-france/2004,La Mongie,https://www.procyclingstats.com/race/tour-de-france/2004/stage-12,RR,5:03:58,p5,BASSO Ivan,rider/ivan-basso,18238,197.5,5:07:57,3867.0,VOECKLER Thomas,rider/thomas-voeckler,18477,151.0968518210501,71.0,1.74,0.019579746835443,10.68896465876495
417,2004,race/tour-de-france/2004,Plateau de Beille,https://www.procyclingstats.com/race/tour-de-france/2004/stage-13,RR,6:04:38,p5,ARMSTRONG Lance,rider/lance-armstrong,21878,205.5,6:09:20,7516.0,VOECKLER Thomas,rider/thomas-voeckler,22160,217.8676436728976,71.0,1.74,0.036574209245742,9.27346570397112
418,2004,race/tour-de-france/2004,Nîmes,https://www.procyclingstats.com/race/tour-de-france/2004/stage-14,RR,4:18:32,p1,GONZÁLEZ Aitor,rider/aitor-gonzalez-jimenez,15512,192.5,4:32:44,1808.0,VOECKLER Thomas,rider/thomas-voeckler,16364,338.47705530136454,71.0,1.74,0.0093922077922077,11.763627474945002
419,2004,race/tour-de-france/2004,Villard de Lans,https://www.procyclingstats.com/race/tour-de-france/2004/stage-15,RR,4:40:30,p3,ARMSTRONG Lance,rider/lance-armstrong,16830,180.5,4:40:30,4818.0,ARMSTRONG Lance,rider/lance-armstrong,16830,394.5830624566645,72.0,1.78,0.0266925207756232,10.724896019013666
420,2004,race/tour-de-france/2004,L'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2004/stage-16,ITT,0:39:41,p5,ARMSTRONG Lance,rider/lance-armstrong,2381,15.5,0:39:41,1384.0,ARMSTRONG Lance,rider/lance-armstrong,2381,350.49809060409484,72.0,1.78,0.0892903225806451,6.509869802603948
421,2004,race/tour-de-france/2004,Le Grand Bornand,https://www.procyclingstats.com/race/tour-de-france/2004/stage-17,RR,6:11:52,p4,ARMSTRONG Lance,rider/lance-armstrong,22312,204.5,6:11:52,8048.0,ARMSTRONG Lance,rider/lance-armstrong,22312,232.6072369716575,72.0,1.78,0.0393545232273838,9.165471495159556
422,2004,race/tour-de-france/2004,Lons le Saunier,https://www.procyclingstats.com/race/tour-de-france/2004/stage-18,RR,4:04:03,p2,MERCADO Juan Miguel,rider/juan-miguel-mercado,14643,166.5,4:15:32,3541.0,ARMSTRONG Lance,rider/lance-armstrong,15332,370.0838315945963,72.0,1.78,0.0212672672672672,10.85963996869293
423,2004,race/tour-de-france/2004,Besançon,https://www.procyclingstats.com/race/tour-de-france/2004/stage-19,ITT,1:06:49,p3,ARMSTRONG Lance,rider/lance-armstrong,4009,55.0,1:06:49,1042.0,ARMSTRONG Lance,rider/lance-armstrong,4009,623.2203177936497,72.0,1.78,0.0189454545454545,13.719131953105512
424,2004,race/tour-de-france/2004,Paris,https://www.procyclingstats.com/race/tour-de-france/2004/stage-20,RR,4:08:26,p1,BOONEN Tom,rider/tom-boonen,14906,163.0,4:08:45,1453.0,ARMSTRONG Lance,rider/lance-armstrong,14925,274.8646060468908,72.0,1.78,0.0089141104294478,10.921273031825796
425,2005,race/tour-de-france/2005,Noirmoutier-en-l'Ile,https://www.procyclingstats.com/race/tour-de-france/2005/stage-1,ITT,0:20:51,p1,ZABRISKIE David,rider/david-zabriskie,1251,19.0,0:20:51,27.0,ZABRISKIE David,rider/david-zabriskie,1251,642.9281772602004,67.0,1.83,0.0014210526315789,15.18784972022382
426,2005,race/tour-de-france/2005,Les Essarts,https://www.procyclingstats.com/race/tour-de-france/2005/stage-2,RR,3:51:31,p1,BOONEN Tom,rider/tom-boonen,13891,182.0,3:51:31,432.0,ZABRISKIE David,rider/david-zabriskie,13891,419.20020170862784,67.0,1.83,0.0023736263736263,13.102008494708803
427,2005,race/tour-de-france/2005,Tours,https://www.procyclingstats.com/race/tour-de-france/2005/stage-3,RR,4:36:09,p1,BOONEN Tom,rider/tom-boonen,16569,212.0,4:36:09,1465.0,ZABRISKIE David,rider/david-zabriskie,16569,412.59777356912815,67.0,1.83,0.0069103773584905,12.794978574446256
428,2005,race/tour-de-france/2005,Montargis,https://www.procyclingstats.com/race/tour-de-france/2005/stage-5,RR,3:46:00,p1,MCEWEN Robbie,rider/robbie-mcewen,13560,183.0,3:46:00,1018.0,ARMSTRONG Lance,rider/lance-armstrong,13560,475.34384714070194,72.0,1.78,0.0055628415300546,13.49557522123894
429,2005,race/tour-de-france/2005,Nancy,https://www.procyclingstats.com/race/tour-de-france/2005/stage-6,RR,4:12:52,p2,BERNUCCI Lorenzo,rider/lorenzo-bernucci,15172,199.0,4:12:59,1750.0,ARMSTRONG Lance,rider/lance-armstrong,15179,477.24904718110486,72.0,1.78,0.0087939698492462,13.11021806443112
430,2005,race/tour-de-france/2005,Karlsruhe,https://www.procyclingstats.com/race/tour-de-france/2005/stage-7,RR,5:03:45,p2,MCEWEN Robbie,rider/robbie-mcewen,18225,228.0,5:03:45,1314.0,ARMSTRONG Lance,rider/lance-armstrong,18225,397.914385059325,72.0,1.78,0.0057631578947368,12.51028806584362
431,2005,race/tour-de-france/2005,Gérardmer,https://www.procyclingstats.com/race/tour-de-france/2005/stage-8,RR,5:03:54,p4,WEENING Pieter,rider/pieter-weening,18234,231.0,5:04:21,2493.0,ARMSTRONG Lance,rider/lance-armstrong,18261,127.44047824821712,72.0,1.78,0.0107922077922077,12.649909643502546
432,2005,race/tour-de-france/2005,Mulhouse,https://www.procyclingstats.com/race/tour-de-france/2005/stage-9,RR,4:08:20,p4,RASMUSSEN Michael,rider/michael-rasmussen,14900,171.0,4:11:24,2805.0,VOIGT Jens,rider/jens-voigt,15084,149.74250150315032,76.0,1.9,0.0164035087719298,11.336515513126493
433,2005,race/tour-de-france/2005,Courchevel - Altiport,https://www.procyclingstats.com/race/tour-de-france/2005/stage-10,RR,4:50:35,p5,VALVERDE Alejandro,rider/alejandro-valverde,17435,181.0,4:50:35,4197.0,ARMSTRONG Lance,rider/lance-armstrong,17435,169.11232070625508,72.0,1.78,0.0231878453038674,10.381416690564956
434,2005,race/tour-de-france/2005,Briançon,https://www.procyclingstats.com/race/tour-de-france/2005/stage-11,RR,4:47:38,p4,VINOKOUROV Alexandre,rider/alexandre-vinokourov,17258,173.0,4:48:53,4280.0,ARMSTRONG Lance,rider/lance-armstrong,17333,169.9833992938173,72.0,1.78,0.0247398843930635,9.980961172330238
435,2005,race/tour-de-france/2005,Digne-les-Bains,https://www.procyclingstats.com/race/tour-de-france/2005/stage-12,RR,4:20:06,p4,MONCOUTIÉ David,rider/david-moncoutie,15606,187.0,4:30:39,3021.0,ARMSTRONG Lance,rider/lance-armstrong,16239,145.73804742098034,72.0,1.78,0.0161550802139037,11.515487406860029
436,2005,race/tour-de-france/2005,Montpellier,https://www.procyclingstats.com/race/tour-de-france/2005/stage-13,RR,3:43:14,p1,MCEWEN Robbie,rider/robbie-mcewen,13394,174.0,3:43:14,1117.0,ARMSTRONG Lance,rider/lance-armstrong,13394,430.5357559607784,72.0,1.78,0.006419540229885,12.990891443930115
437,2005,race/tour-de-france/2005,Ax-3 Domaines,https://www.procyclingstats.com/race/tour-de-france/2005/stage-14,RR,5:43:43,p5,TOTSCHNIG Georg,rider/georg-totschnig,20623,174.0,5:44:39,4188.0,ARMSTRONG Lance,rider/lance-armstrong,20679,134.4439874654041,72.0,1.78,0.0240689655172413,8.414333381691572
438,2005,race/tour-de-france/2005,Saint-Lary-Soulan (Pla d'Adet),https://www.procyclingstats.com/race/tour-de-france/2005/stage-15,RR,6:06:38,p5,HINCAPIE George,rider/george-hincapie,21998,206.0,6:11:42,5633.0,ARMSTRONG Lance,rider/lance-armstrong,22302,168.66154481739113,72.0,1.78,0.0273446601941747,9.236839745314322
439,2005,race/tour-de-france/2005,Pau,https://www.procyclingstats.com/race/tour-de-france/2005/stage-16,RR,4:38:40,p4,PEREIRO Óscar,rider/oscar-pereiro,16720,181.0,4:42:04,3560.0,ARMSTRONG Lance,rider/lance-armstrong,16924,153.36450884029398,72.0,1.78,0.0196685082872928,10.694871188844244
440,2005,race/tour-de-france/2005,Revel,https://www.procyclingstats.com/race/tour-de-france/2005/stage-17,RR,5:41:19,p2,SAVOLDELLI Paolo,rider/paolo-savoldelli,20479,240.0,6:03:47,2830.0,ARMSTRONG Lance,rider/lance-armstrong,21827,318.40052681838586,72.0,1.78,0.0117916666666666,10.995555962798369
441,2005,race/tour-de-france/2005,Mende,https://www.procyclingstats.com/race/tour-de-france/2005/stage-18,RR,4:37:36,p2,SERRANO Marcos Antonio,rider/marcos-antonio-serrano,16656,189.0,4:48:54,2947.0,ARMSTRONG Lance,rider/lance-armstrong,17334,336.5037046354306,72.0,1.78,0.0155925925925925,10.903426791277258
442,2005,race/tour-de-france/2005,Le Puy en Velay,https://www.procyclingstats.com/race/tour-de-france/2005/stage-19,RR,3:33:04,p3,GUERINI Giuseppe,rider/giuseppe-guerini,12784,154.0,3:37:35,2344.0,ARMSTRONG Lance,rider/lance-armstrong,13055,404.7567355853736,72.0,1.78,0.0152207792207792,11.796246648793566
443,2005,race/tour-de-france/2005,Saint-Etienne,https://www.procyclingstats.com/race/tour-de-france/2005/stage-20,ITT,1:11:46,p2,ARMSTRONG Lance,rider/lance-armstrong,4306,55.0,1:11:46,806.0,ARMSTRONG Lance,rider/lance-armstrong,4306,489.48028880650577,72.0,1.78,0.0146545454545454,12.772875058058522
444,2005,race/tour-de-france/2005,Paris,https://www.procyclingstats.com/race/tour-de-france/2005/stage-21,RR,3:40:57,p1,VINOKOUROV Alexandre,rider/alexandre-vinokourov,13257,144.0,3:41:15,851.0,ARMSTRONG Lance,rider/lance-armstrong,13275,256.86716463796904,72.0,1.78,0.0059097222222222,10.847457627118644
445,2006,race/tour-de-france/2006,Strasbourg,https://www.procyclingstats.com/race/tour-de-france/2006/prologue,RR,0:08:17,p1,HUSHOVD Thor,rider/thor-hushovd,497,7.1,0:08:17,5.0,HUSHOVD Thor,rider/thor-hushovd,497,532.9065277900789,83.0,1.83,0.0007042253521126,14.285714285714286
446,2006,race/tour-de-france/2006,Strasbourg,https://www.procyclingstats.com/race/tour-de-france/2006/stage-1,RR,4:10:00,p1,CASPER Jimmy,rider/jimmy-casper,15000,184.5,4:10:00,913.0,HINCAPIE George,rider/george-hincapie,15000,364.87324781922905,83.0,1.91,0.0049485094850948,12.3
447,2006,race/tour-de-france/2006,Esch-sur-Alzette,https://www.procyclingstats.com/race/tour-de-france/2006/stage-2,RR,5:36:14,p2,MCEWEN Robbie,rider/robbie-mcewen,20174,228.5,5:36:14,2679.0,HUSHOVD Thor,rider/thor-hushovd,20174,353.761310239798,83.0,1.83,0.0117242888402625,11.326459799742242
448,2006,race/tour-de-france/2006,Valkenburg,https://www.procyclingstats.com/race/tour-de-france/2006/stage-3,RR,4:57:54,p3,KESSLER Matthias,rider/matthias-kessler,17874,216.5,4:57:59,2423.0,BOONEN Tom,rider/tom-boonen,17879,413.0377541835144,82.0,1.92,0.0111916859122401,12.109178365680409
449,2006,race/tour-de-france/2006,Saint-Quentin,https://www.procyclingstats.com/race/tour-de-france/2006/stage-4,RR,4:59:50,p1,MCEWEN Robbie,rider/robbie-mcewen,17990,207.0,4:59:50,1736.0,BOONEN Tom,rider/tom-boonen,17990,319.4103171148073,82.0,1.92,0.0083864734299516,11.50639244024458
450,2006,race/tour-de-france/2006,Caen,https://www.procyclingstats.com/race/tour-de-france/2006/stage-5,RR,5:18:50,p1,FREIRE Óscar,rider/oscar-freire,19130,225.0,5:18:50,1595.0,BOONEN Tom,rider/tom-boonen,19130,332.3017203284646,82.0,1.92,0.0070888888888888,11.761630946157869
451,2006,race/tour-de-france/2006,Vitré,https://www.procyclingstats.com/race/tour-de-france/2006/stage-6,RR,4:10:17,p1,MCEWEN Robbie,rider/robbie-mcewen,15017,189.0,4:10:17,1378.0,BOONEN Tom,rider/tom-boonen,15017,402.4843033906747,82.0,1.92,0.0072910052910052,12.585736165678895
452,2006,race/tour-de-france/2006,Rennes,https://www.procyclingstats.com/race/tour-de-france/2006/stage-7,ITT,1:01:43,p1,HONCHAR Serhiy,rider/serhiy-honchar,3703,52.0,1:01:43,389.0,HONCHAR Serhiy,rider/serhiy-honchar,3703,541.0214421296249,67.0,1.77,0.0074807692307692,14.04266810694032
453,2006,race/tour-de-france/2006,Lorient,https://www.procyclingstats.com/race/tour-de-france/2006/stage-8,RR,4:13:18,p1,CALZATI Sylvain,rider/sylvain-calzati,15198,181.0,4:15:33,1465.0,HONCHAR Serhiy,rider/serhiy-honchar,15333,333.76278930861235,67.0,1.77,0.0080939226519337,11.80460444792278
454,2006,race/tour-de-france/2006,Dax,https://www.procyclingstats.com/race/tour-de-france/2006/stage-9,RR,3:35:24,p1,FREIRE Óscar,rider/oscar-freire,12924,169.5,3:35:24,326.0,HONCHAR Serhiy,rider/serhiy-honchar,12924,418.234677719914,67.0,1.77,0.0019233038348082,13.115134633240483
455,2006,race/tour-de-france/2006,Pau,https://www.procyclingstats.com/race/tour-de-france/2006/stage-10,RR,4:49:10,p4,MERCADO Juan Miguel,rider/juan-miguel-mercado,17350,190.5,4:49:10,3595.0,DESSEL Cyril,rider/cyril-dessel,17350,139.62944324157584,63.0,1.81,0.0188713910761154,10.979827089337176
456,2006,race/tour-de-france/2006,Val d'Aran - Pla-de-Beret,https://www.procyclingstats.com/race/tour-de-france/2006/stage-11,RR,6:06:25,p5,MENCHOV Denis,rider/denis-menchov,21985,206.5,6:06:25,5721.0,LANDIS Floyd,rider/floyd-landis,21985,166.25589833992254,68.0,1.78,0.0277046004842615,9.392767796224698
457,2006,race/tour-de-france/2006,Carcassonne,https://www.procyclingstats.com/race/tour-de-france/2006/stage-12,RR,4:34:58,p2,POPOVYCH Yaroslav,rider/yaroslav-popovych,16498,211.5,4:39:23,1750.0,LANDIS Floyd,rider/floyd-landis,16763,423.20804058595513,68.0,1.78,0.0082742316784869,12.617073316232178
458,2006,race/tour-de-france/2006,Montélimar,https://www.procyclingstats.com/race/tour-de-france/2006/stage-13,RR,5:24:36,p2,VOIGT Jens,rider/jens-voigt,19476,231.0,5:24:36,1647.0,PEREIRO Óscar,rider/oscar-pereiro,19476,349.7135289473309,67.0,1.77,0.0071298701298701,11.8607516943931
459,2006,race/tour-de-france/2006,Gap,https://www.procyclingstats.com/race/tour-de-france/2006/stage-14,RR,4:14:23,p2,FÉDRIGO Pierrick,rider/pierrick-fedrigo,15263,180.5,4:14:30,2644.0,PEREIRO Óscar,rider/oscar-pereiro,15270,396.2141349236909,67.0,1.77,0.0146481994459833,11.820563195808775
460,2006,race/tour-de-france/2006,L'Alpe d'Huez,https://www.procyclingstats.com/race/tour-de-france/2006/stage-15,RR,4:52:22,p5,SCHLECK Fränk,rider/frank-schleck,17542,187.0,4:53:32,4442.0,LANDIS Floyd,rider/floyd-landis,17612,170.09624417011813,68.0,1.78,0.0237540106951871,10.617760617760618
461,2006,race/tour-de-france/2006,La Toussuire - Les Sybelles,https://www.procyclingstats.com/race/tour-de-france/2006/stage-16,RR,5:36:04,p5,RASMUSSEN Michael,rider/michael-rasmussen,20164,182.0,5:37:58,5456.0,PEREIRO Óscar,rider/oscar-pereiro,20278,166.80883490977274,67.0,1.77,0.0299780219780219,8.975244106913896
462,2006,race/tour-de-france/2006,Morzine,https://www.procyclingstats.com/race/tour-de-france/2006/stage-17,RR,5:23:36,p4,LANDIS Floyd,rider/floyd-landis,19416,200.5,5:30:44,4356.0,PEREIRO Óscar,rider/oscar-pereiro,19844,146.15886618194148,67.0,1.77,0.0217256857855361,10.103809715783107
463,2006,race/tour-de-france/2006,Morzine,https://www.procyclingstats.com/race/tour-de-france/2006/stage-17,RR,5:23:36,p4,LANDIS Floyd,rider/floyd-landis,19416,200.5,5:30:44,4356.0,PEREIRO Óscar,rider/oscar-pereiro,19844,146.15886618194148,67.0,1.77,0.0217256857855361,10.103809715783107
464,2006,race/tour-de-france/2006,Mâcon,https://www.procyclingstats.com/race/tour-de-france/2006/stage-18,RR,4:16:15,p2,TOSATTO Matteo,rider/matteo-tosatto,15375,197.0,4:24:15,1751.0,PEREIRO Óscar,rider/oscar-pereiro,15855,409.4355607738015,67.0,1.77,0.0088883248730964,12.425102491327657
465,2006,race/tour-de-france/2006,Montceau-les-Mines,https://www.procyclingstats.com/race/tour-de-france/2006/stage-19,ITT,1:07:45,p1,HONCHAR Serhiy,rider/serhiy-honchar,4065,57.0,1:08:56,376.0,LANDIS Floyd,rider/floyd-landis,4136,508.7192664245542,68.0,1.78,0.0065964912280701,13.781431334622823
466,2006,race/tour-de-france/2006,Paris,https://www.procyclingstats.com/race/tour-de-france/2006/stage-20,RR,3:56:52,p1,HUSHOVD Thor,rider/thor-hushovd,14212,154.5,7:53:52,376.0,LANDIS Floyd,rider/floyd-landis,28432,34.10271910152221,68.0,1.78,0.0024336569579288,5.434018007878447
467,2007,race/tour-de-france/2007,London,https://www.procyclingstats.com/race/tour-de-france/2007/prologue,RR,0:08:50,p1,CANCELLARA Fabian,rider/fabian-cancellara,530,7.9,0:08:50,33.0,CANCELLARA Fabian,rider/fabian-cancellara,530,627.4646331159846,80.0,1.86,0.0041772151898734,14.90566037735849
468,2007,race/tour-de-france/2007,Canterbury,https://www.procyclingstats.com/race/tour-de-france/2007/stage-1,RR,4:39:01,p1,MCEWEN Robbie,rider/robbie-mcewen,16741,203.0,4:39:01,1709.0,CANCELLARA Fabian,rider/fabian-cancellara,16741,367.9196585272512,80.0,1.86,0.0084187192118226,12.125918403918524
469,2007,race/tour-de-france/2007,Gent,https://www.procyclingstats.com/race/tour-de-france/2007/stage-2,RR,3:48:22,p1,STEEGMANS Gert,rider/gert-steegmans,13702,168.5,3:48:22,337.0,CANCELLARA Fabian,rider/fabian-cancellara,13702,347.8276446588808,80.0,1.86,0.002,12.297474821193989
470,2007,race/tour-de-france/2007,Compiegne,https://www.procyclingstats.com/race/tour-de-france/2007/stage-3,RR,6:36:15,p1,CANCELLARA Fabian,rider/fabian-cancellara,23775,236.5,6:36:15,1397.0,CANCELLARA Fabian,rider/fabian-cancellara,23775,204.1853513056365,80.0,1.86,0.005906976744186,9.947423764458463
471,2007,race/tour-de-france/2007,Joigny,https://www.procyclingstats.com/race/tour-de-france/2007/stage-4,RR,4:37:47,p1,HUSHOVD Thor,rider/thor-hushovd,16667,193.0,4:37:47,1652.0,CANCELLARA Fabian,rider/fabian-cancellara,16667,324.8992078414656,80.0,1.86,0.0085595854922279,11.579768404631908
472,2007,race/tour-de-france/2007,Autun,https://www.procyclingstats.com/race/tour-de-france/2007/stage-5,RR,4:39:01,p2,POZZATO Filippo,rider/filippo-pozzato,16741,182.5,4:39:01,2703.0,CANCELLARA Fabian,rider/fabian-cancellara,16741,341.0557814364955,80.0,1.86,0.0148109589041095,10.901379845887345
473,2007,race/tour-de-france/2007,Bourg-en-Bresse,https://www.procyclingstats.com/race/tour-de-france/2007/stage-6,RR,5:20:59,p1,BOONEN Tom,rider/tom-boonen,19259,199.5,5:20:59,1484.0,CANCELLARA Fabian,rider/fabian-cancellara,19259,235.2695859342968,80.0,1.86,0.007438596491228,10.358793291448157
474,2007,race/tour-de-france/2007,Le Grand Bornand,https://www.procyclingstats.com/race/tour-de-france/2007/stage-7,RR,4:53:13,p4,GERDEMANN Linus,rider/linus-gerdemann,17593,197.5,4:53:13,3250.0,GERDEMANN Linus,rider/linus-gerdemann,17593,141.01574350497674,71.0,1.83,0.0164556962025316,11.22605581765475
475,2007,race/tour-de-france/2007,Tignes,https://www.procyclingstats.com/race/tour-de-france/2007/stage-8,RR,4:49:40,p5,RASMUSSEN Michael,rider/michael-rasmussen,17380,165.0,4:49:40,4933.0,RASMUSSEN Michael,rider/michael-rasmussen,17380,158.72369923095388,58.0,1.74,0.0298969696969696,9.49367088607595
476,2007,race/tour-de-france/2007,Briançon,https://www.procyclingstats.com/race/tour-de-france/2007/stage-9,RR,4:14:24,p4,SOLER Juan Mauricio,rider/juan-mauricio-soler-hernandez,15264,159.5,4:15:06,3458.0,RASMUSSEN Michael,rider/michael-rasmussen,15306,136.60503415436284,58.0,1.74,0.021680250783699,10.420750032666929
477,2007,race/tour-de-france/2007,Marseille,https://www.procyclingstats.com/race/tour-de-france/2007/stage-10,RR,5:20:24,p2,VASSEUR Cédric,rider/cedric-vasseur,19224,229.5,5:31:00,1917.0,RASMUSSEN Michael,rider/michael-rasmussen,19860,327.09849955863695,58.0,1.74,0.0083529411764705,11.555891238670696
478,2007,race/tour-de-france/2007,Montpellier,https://www.procyclingstats.com/race/tour-de-france/2007/stage-11,RR,3:47:50,p1,HUNTER Robert,rider/robert-hunter,13670,182.5,3:47:50,854.0,RASMUSSEN Michael,rider/michael-rasmussen,13670,451.6839621341473,58.0,1.74,0.0046794520547945,13.350402340892463
479,2007,race/tour-de-france/2007,Castres,https://www.procyclingstats.com/race/tour-de-france/2007/stage-12,RR,4:25:32,p4,BOONEN Tom,rider/tom-boonen,15932,178.5,4:25:32,2337.0,RASMUSSEN Michael,rider/michael-rasmussen,15932,103.94190862623417,58.0,1.74,0.0130924369747899,11.203866432337437
480,2007,race/tour-de-france/2007,Albi,https://www.procyclingstats.com/race/tour-de-france/2007/stage-13,ITT,1:06:34,p2,VINOKOUROV Alexandre,rider/alexandre-vinokourov,3994,54.0,1:09:29,533.0,RASMUSSEN Michael,rider/michael-rasmussen,4169,456.6427505372826,58.0,1.74,0.0098703703703703,12.95274646198129
481,2007,race/tour-de-france/2007,Albi,https://www.procyclingstats.com/race/tour-de-france/2007/stage-13,ITT,1:06:34,p2,VINOKOUROV Alexandre,rider/alexandre-vinokourov,3994,54.0,1:09:29,533.0,RASMUSSEN Michael,rider/michael-rasmussen,4169,456.6427505372826,58.0,1.74,0.0098703703703703,12.95274646198129
482,2007,race/tour-de-france/2007,Plateau-de-Beille,https://www.procyclingstats.com/race/tour-de-france/2007/stage-14,RR,5:25:48,p5,CONTADOR Alberto,rider/alberto-contador,19548,197.0,5:25:48,4370.0,RASMUSSEN Michael,rider/michael-rasmussen,19548,132.98805338406888,58.0,1.74,0.0221827411167512,10.077757315326377
483,2007,race/tour-de-france/2007,Loudenvielle-Le-Louron,https://www.procyclingstats.com/race/tour-de-france/2007/stage-15,RR,5:34:28,p4,VINOKOUROV Alexandre,rider/alexandre-vinokourov,20068,196.0,5:39:59,5445.0,RASMUSSEN Michael,rider/michael-rasmussen,20399,151.15368733521828,58.0,1.74,0.0277806122448979,9.608314133045738
484,2007,race/tour-de-france/2007,Loudenvielle-Le-Louron,https://www.procyclingstats.com/race/tour-de-france/2007/stage-15,RR,5:34:28,p4,VINOKOUROV Alexandre,rider/alexandre-vinokourov,20068,196.0,5:39:59,5445.0,RASMUSSEN Michael,rider/michael-rasmussen,20399,151.15368733521828,58.0,1.74,0.0277806122448979,9.608314133045738
485,2007,race/tour-de-france/2007,Gourette - Col d'Aubisque,https://www.procyclingstats.com/race/tour-de-france/2007/stage-16,RR,6:23:21,p5,RASMUSSEN Michael,rider/michael-rasmussen,23001,218.5,6:23:21,6031.0,RASMUSSEN Michael,rider/michael-rasmussen,23001,148.1639163297131,58.0,1.74,0.0276018306636155,9.49958697447937
486,2007,race/tour-de-france/2007,Castelsarrasin,https://www.procyclingstats.com/race/tour-de-france/2007/stage-17,RR,4:14:04,p2,BENNATI Daniele,rider/daniele-bennati,15244,188.5,4:23:43,1734.0,CONTADOR Alberto,rider/alberto-contador,15823,362.745040479322,61.0,1.76,0.0091989389920424,11.913037982683436
